Domain Name,Domain Type,Agency,City,State,Is Live,SPF,DMARC
FORDLIBRARYMUSEUM.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
FRC.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,FALSE,TRUE,TRUE
GEORGEWBUSHLIBRARY.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,FALSE,TRUE,TRUE
HISTORY.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
JIMMYCARTERLIBRARY.GOV,Federal Agency,National Archives and Records Administration,College,MD,TRUE,TRUE,TRUE
NARA-AT-WORK.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,FALSE,FALSE,FALSE
NARA.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
NIXONLIBRARY.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
OBAMALIBRARY.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
OBAMAWHITEHOUSE.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
OGIS.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
OURDOCUMENTS.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
REAGANLIBRARY.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
RECORDSMANAGEMENT.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,FALSE,TRUE,TRUE
WARTIMECONTRACTING.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,TRUE,TRUE
WEBHARVEST.GOV,Federal Agency,National Archives and Records Administration,College Park,MD,TRUE,FALSE,FALSE
NCPC.GOV,Federal Agency,National Capital Planning Commission,Washington,DC,FALSE,TRUE,FALSE
NCD.GOV,Federal Agency,National Council on Disability,Washington,DC,TRUE,TRUE,FALSE
MYCREDITUNION.GOV,Federal Agency,National Credit Union Administration,Alexandria,VA,TRUE,FALSE,FALSE
NCUA.GOV,Federal Agency,National Credit Union Administration,Alexandria,VA,TRUE,TRUE,TRUE
ARTS.GOV,Federal Agency,National Endowment for the Arts,Washington,DC,TRUE,TRUE,FALSE
NEA.GOV,Federal Agency,National Endowment for the Arts,Washington,DC,FALSE,TRUE,FALSE
HUMANITIES.GOV,Federal Agency,National Endowment for the Humanities,Washington,DC,FALSE,FALSE,FALSE
NEH.GOV,Federal Agency,National Endowment for the Humanities,Washington,DC,TRUE,TRUE,TRUE
PCAH.GOV,Federal Agency,National Endowment for the Humanities,Washington,DC,TRUE,FALSE,FALSE
NGA.GOV,Federal Agency,National Gallery of Art,Washington,DC,TRUE,TRUE,FALSE
NIGC.GOV,Federal Agency,National Indian Gaming Commission,Washington,DC,TRUE,FALSE,FALSE
NLRB.GOV,Federal Agency,National Labor Relations Board,Washington,DC,TRUE,TRUE,TRUE
NMB.GOV,Federal Agency,National Mediation Board,Washington,DC,FALSE,FALSE,FALSE
NANO.GOV,Federal Agency,National Nanotechnology Coordination Office,Arlington,VA,TRUE,FALSE,FALSE
NNSS.GOV,Federal Agency,National Nuclear Security Administration,N Las Vegas,NV,TRUE,FALSE,FALSE
ARCTIC.GOV,Federal Agency,National Science Foundation,Arlington,VA,TRUE,TRUE,TRUE
NSF.GOV,Federal Agency,National Science Foundation,Alexandria,VA,TRUE,TRUE,TRUE
RESEARCH.GOV,Federal Agency,National Science Foundation,Arlington,VA,TRUE,TRUE,TRUE
SAC.GOV,Federal Agency,National Science Foundation,Arlington,VA,TRUE,TRUE,TRUE
SCIENCE360.GOV,Federal Agency,National Science Foundation,Arlington,VA,TRUE,TRUE,TRUE
USAP.GOV,Federal Agency,National Science Foundation,Arlington,VA,TRUE,TRUE,FALSE
INTELLIGENCECAREERS.GOV,Federal Agency,National Security Agency,Ft. Meade,MD,TRUE,FALSE,FALSE
LPS.GOV,Federal Agency,National Security Agency,College Park,MD,FALSE,FALSE,FALSE
NTSB.GOV,Federal Agency,National Transportation Safety Board,Washington,DC,TRUE,TRUE,TRUE
ITRD.GOV,Federal Agency,Networking Information Technology Research and Development (NITRD),Arlington,VA,FALSE,TRUE,FALSE
NITRD.GOV,Federal Agency,Networking Information Technology Research and Development (NITRD),Arlington,VA,TRUE,TRUE,FALSE
NRC-GATEWAY.GOV,Federal Agency,Nuclear Regulatory Commission,Rockville,MD,FALSE,TRUE,TRUE
NRC.GOV,Federal Agency,Nuclear Regulatory Commission,Rockville,MD,FALSE,TRUE,TRUE
OSHRC.GOV,Federal Agency,Occupational Safety & Health Review Commission,Washington,DC,TRUE,TRUE,TRUE
INTEGRITY.GOV,Federal Agency,Office of Government Ethics,Washington,DC,TRUE,TRUE,FALSE
OGE.GOV,Federal Agency,Office of Government Ethics,Washington,DC,TRUE,TRUE,TRUE
USITCOIG.GOV,Federal Agency,Office of Inspector General for the U.S. International Trade Commission,Washington,DC,FALSE,TRUE,FALSE
APPLICATIONMANAGER.GOV,Federal Agency,Office of Personnel Management,Macon,GA,TRUE,TRUE,FALSE
CHCOC.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
CYBERCAREERS.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
E-QIP.GOV,Federal Agency,Office of Personnel Management,Washington,DC,FALSE,FALSE,FALSE
EMPLOYEEEXPRESS.GOV,Federal Agency,Office of Personnel Management,Macon,GA,TRUE,FALSE,FALSE
FEB.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
FEDERALJOBS.GOV,Federal Agency,Office of Personnel Management,Macon,GA,TRUE,TRUE,FALSE
FEDJOBS.GOV,Federal Agency,Office of Personnel Management,Macon,GA,TRUE,TRUE,FALSE
FEDSHIREVETS.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
FEGLI.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
FSAFEDS.GOV,Federal Agency,Office of Personnel Management,Washington,DC,FALSE,FALSE,FALSE
GOLEARN.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
GOVERNMENTJOBS.GOV,Federal Agency,Office of Personnel Management,Macon,GA,TRUE,FALSE,FALSE
HRU.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
LMRCOUNCIL.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
NBIB.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,TRUE,FALSE
OPM.GOV,Federal Agency,Office of Personnel Management,Macon,GA,TRUE,TRUE,FALSE
PAC.GOV,Federal Agency,Office of Personnel Management,Washington,DC,FALSE,FALSE,FALSE
PMF.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
TELEWORK.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
UNLOCKTALENT.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
USAJOBS.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,TRUE,FALSE
USALEARNING.GOV,Federal Agency,Office of Personnel Management,Washington,DC,TRUE,FALSE,FALSE
USASTAFFING.GOV,Federal Agency,Office of Personnel Management,Macon,GA,TRUE,FALSE,FALSE
OPIC.GOV,Federal Agency,Overseas Private Investment Corporation,Washington,DC,TRUE,TRUE,FALSE
PBGC.GOV,Federal Agency,Pension Benefit Guaranty Corporation,Washington,DC,TRUE,TRUE,TRUE
PRC.GOV,Federal Agency,Postal Rate Commission,Washington,DC,TRUE,FALSE,FALSE
RRB.GOV,Federal Agency,Railroad Retirement Board,Chicago,IL,TRUE,TRUE,FALSE
INVESTOR.GOV,Federal Agency,Securities and Exchange Commission,Alexandria,VA,TRUE,TRUE,FALSE
SEC.GOV,Federal Agency,Securities and Exchange Commission,Alexandria,VA,TRUE,TRUE,TRUE
SSS.GOV,Federal Agency,Selective Service System,Arlington,VA,TRUE,TRUE,TRUE
BUSINESS.GOV,Federal Agency,Small Business Administration,Washington,DC,TRUE,FALSE,FALSE
NWBC.GOV,Federal Agency,Small Business Administration,Washington,DC,TRUE,FALSE,FALSE
SBA.GOV,Federal Agency,Small Business Administration,Washington,DC,TRUE,TRUE,FALSE
SBIR.GOV,Federal Agency,Small Business Administration,Washington,DC,TRUE,FALSE,FALSE
ITIS.GOV,Federal Agency,Smithsonian Institution,Washington,DC,TRUE,TRUE,FALSE
SEGUROSOCIAL.GOV,Federal Agency,Social Security Administration,Baltimore,MD,TRUE,TRUE,TRUE
SOCIALSECURITY.GOV,Federal Agency,Social Security Administration,Baltimore,MD,TRUE,TRUE,TRUE
SSA.GOV,Federal Agency,Social Security Administration,Baltimore,MD,TRUE,TRUE,TRUE
SSAB.GOV,Federal Agency,Social Security Advisory Board,WASHINGTON,DC,TRUE,TRUE,FALSE
SIGAR.GOV,Federal Agency,Special IG for Afghanistan Reconstruction,Arlington,VA,TRUE,FALSE,FALSE
SJI.GOV,Federal Agency,State Justice Institute (SJI),Reston,VA,TRUE,TRUE,FALSE
STENNIS.GOV,Federal Agency,Stennis Center for Public Service,Starkville,MS,TRUE,TRUE,FALSE
STB.GOV,Federal Agency,Surface Transportation Board (STB),Washington,DC,TRUE,TRUE,TRUE
TVA.GOV,Federal Agency,Tennessee Valley Authority,Knoxville,TN,TRUE,TRUE,TRUE
TVAOIG.GOV,Federal Agency,Tennessee Valley Authority,Knoxville,TN,TRUE,TRUE,FALSE
TSC.GOV,Federal Agency,Terrorist Screening Center,Washington,DC,TRUE,TRUE,TRUE
PTF.GOV,Federal Agency,The Intelligence Community,Washington,DC,FALSE,FALSE,FALSE
CBO.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,TRUE,FALSE
CBONEWS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,TRUE,FALSE
CECC.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
CHINA-COMMISSION.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
CHINACOMMISSION.GOV,Federal Agency,The Legislative Branch (Congress),Washington,MD,TRUE,FALSE,FALSE
CITIZENCOSPONSORS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
CITIZENS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
COSPONSOR.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
CSCE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
DEMOCRATICLEADER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
DEMOCRATICWHIP.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,TRUE,FALSE
DEMOCRATS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
DEMS.GOV,Federal Agency,The Legislative Branch (Congress),Washington DC,DC,TRUE,FALSE,FALSE
ESECLAB.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,TRUE,FALSE
FASAB.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,TRUE,FALSE
GAO.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,TRUE,FALSE
GAONET.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,TRUE,FALSE
GOP.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
GOPLEADER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
HOUSE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,TRUE,TRUE
HOUSECOMMUNICATIONS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
HOUSEDEMOCRATS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
HOUSEDEMS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
HOUSELIVE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
HOUSENEWSLETTERS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
JCT.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,TRUE,TRUE
LISTENSTOYOU.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
MAJORITYLEADER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
MAJORITYWHIP.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
PDBCECC.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
PPDCECC.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
REPUBLICANS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
SEN.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
SENATE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,TRUE,TRUE
SPEAKER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,TRUE,FALSE,FALSE
TAXREFORM.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
TMDBHOUSE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
USHOUSE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
USHR.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC,FALSE,FALSE,FALSE
SC-US.GOV,Federal Agency,The Supreme Court,Washington,DC,FALSE,FALSE,FALSE
SCINET-TEST.GOV,Federal Agency,The Supreme Court,Washington,DC,FALSE,TRUE,FALSE
SCINET.GOV,Federal Agency,The Supreme Court,Washington,DC,FALSE,FALSE,FALSE
SCUS.GOV,Federal Agency,The Supreme Court,WASHINGTON,DC,FALSE,FALSE,FALSE
SUPREME-COURT.GOV,Federal Agency,The Supreme Court,Washington,DC,FALSE,FALSE,FALSE
SUPREMECOURT.GOV,Federal Agency,The Supreme Court,Washington,DC,TRUE,TRUE,FALSE
SUPREMECOURTUS.GOV,Federal Agency,The Supreme Court,Washington,DC,FALSE,FALSE,FALSE
WORLDWAR1CENTENNIAL.GOV,Federal Agency,The United States World War One Centennial Commission,Washington,DC,TRUE,FALSE,FALSE
ACCESS-BOARD.GOV,Federal Agency,U. S. Access Board,Washington,DC,TRUE,TRUE,FALSE
USHMM.GOV,Federal Agency,U. S. Holocaust Memorial Museum,Washington,DC,FALSE,TRUE,TRUE
USITC.GOV,Federal Agency,U. S. International Trade Commission,Washington,DC,TRUE,TRUE,TRUE
OSC.GOV,Federal Agency,U. S. Office of Special Counsel,Washington,DC,TRUE,TRUE,FALSE
OSCNET.GOV,Federal Agency,U. S. Office of Special Counsel,Washington,DC,FALSE,FALSE,FALSE
PEACECORE.GOV,Federal Agency,U. S. Peace Corps,Washington,DC,TRUE,FALSE,FALSE
PEACECORP.GOV,Federal Agency,U. S. Peace Corps,Washington,DC,TRUE,FALSE,FALSE
PEACECORPS.GOV,Federal Agency,U. S. Peace Corps,Washington,DC,TRUE,TRUE,TRUE
CHANGEOFADDRESS.GOV,Federal Agency,U. S. Postal Service,Washington,DC,TRUE,TRUE,TRUE
MAIL.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC,FALSE,TRUE,TRUE
MYUSPS.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC,FALSE,TRUE,TRUE
POSTOFFICE.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC,FALSE,TRUE,TRUE
PURCHASING.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC,FALSE,TRUE,TRUE
USPIS.GOV,Federal Agency,U. S. Postal Service,Arlington,VA,TRUE,TRUE,TRUE
USPS.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC,FALSE,TRUE,TRUE
USPSINFORMEDDELIVERY.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC,FALSE,TRUE,TRUE
USPSINNOVATES.GOV,Federal Agency,U. S. Postal Service,Washington,DC,TRUE,TRUE,TRUE
BANKRUPTCY.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
CAVC.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
FEDERALCOURTS.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
FEDERALPROBATION.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
FEDERALRULES.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
FJC.GOV,Federal Agency,U.S Courts,Washington,DC,TRUE,TRUE,TRUE
JUDICIALCONFERENCE.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
NMCOURT.FED.US,Federal Agency,U.S Courts,Albuquerque,NM,TRUE,TRUE,FALSE
PACER.GOV,Federal Agency,U.S Courts,Washington,DC,TRUE,TRUE,FALSE
USBANKRUPTCY.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
USC.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
USCAVC.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,FALSE,FALSE
USCOURTS.GOV,Federal Agency,U.S Courts,Washington,DC,TRUE,TRUE,TRUE
USPROBATION.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
USSC.GOV,Federal Agency,U.S Courts,Washington,DC,FALSE,TRUE,FALSE
USTAXCOURT.GOV,Federal Agency,U.S Courts,Washington,DC,TRUE,FALSE,FALSE
CHILDRENINADVERSITY.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,TRUE,FALSE,FALSE
DFAFACTS.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,FALSE,FALSE,FALSE
FEEDTHEFUTURE.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,TRUE,TRUE,FALSE
GHI.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,TRUE,FALSE,FALSE
LETGIRLSLEARN.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,TRUE,FALSE,FALSE
NEGLECTEDDISEASES.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,TRUE,FALSE,FALSE
OFDA.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,TRUE,TRUE,FALSE
PMI.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,TRUE,TRUE,TRUE
USAID.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC,TRUE,TRUE,TRUE
USCAPITOLPOLICE.GOV,Federal Agency,U.S. Capitol Police,Washington,DC,FALSE,FALSE,FALSE
USCP.GOV,Federal Agency,U.S. Capitol Police,Washington,DC,FALSE,TRUE,FALSE
CHEMSAFETY.GOV,Federal Agency,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,FALSE,FALSE,FALSE
CSB.GOV,Federal Agency,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,TRUE,FALSE,FALSE
SAFETYVIDEOS.GOV,Federal Agency,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,FALSE,FALSE,FALSE
CFA.GOV,Federal Agency,U.S. Commission of Fine Arts,Washington,DC,TRUE,TRUE,FALSE
USCCR.GOV,Federal Agency,U.S. Commission on Civil Rights,Washington,DC,TRUE,FALSE,FALSE
PEACECORPSOIG.GOV,Federal Agency,"U.S. Postal Service, Office of Inspector General",Washington,DC,FALSE,TRUE,FALSE
USPSOIG.GOV,Federal Agency,"U.S. Postal Service, Office of Inspector General",Arlington,VA,TRUE,TRUE,FALSE
USTDA.GOV,Federal Agency,U.S. Trade and Development Agency,Arlington,VA,TRUE,TRUE,FALSE
GLOBALCHANGE.GOV,Federal Agency,United Stated Global Change Research Program,Washington,DC,FALSE,FALSE,FALSE
USGCRP.GOV,Federal Agency,United Stated Global Change Research Program,Washington,DC,TRUE,TRUE,FALSE
HERITAGEABROAD.GOV,Federal Agency,US Commission for the Preservation of Americas Heritage Abroad,Washington,DC,TRUE,FALSE,FALSE
ICH.GOV,Federal Agency,US Interagency Council on Homelessness,washington,DC,FALSE,FALSE,FALSE
USICH.GOV,Federal Agency,US Interagency Council on Homelessness,Washington,DC,TRUE,TRUE,FALSE
,,,,,,,
,,,,,,,
,,,,,Is Live,SPF,DMARC
,,,,Totals,960,867,603
,,,,,,Percentage,
,,,,Is Live and SPF,665,69.27%,
,,,,Is Live and DMARC,467,48.65%,
,,,,Is Live and SPF and DMARC,451,46.98%,
